sample_id,patient_id,tissue_type,fastqscreen_id,Human,rRNA,ERCC,Mouse,EColi,Virus,Yeast,Vector,Mitoch,Multiple Genomes,No hits,fastqc_id,GC_fastqc,dup_fastqc,avg_sequence_length,total_reads_fastq_M,qualimap_bamqc_id,avg_gc,median_insert_size,qualimap_RNAseq_qc_id,mean_coverage,percentage_aligned,mapped_reads,total_reads_bam,general_error_rate,5_3_bias,reads_aligned,genomic_origin_id,Exonic,Intronic,Intergenic
FUSCCTNBC030_PT,FUSCCTNBC030,normal,FUSCCTNBC030_PT_R1_screen,73372,543,928,3,9,0,0,0,0,24035,1110,FUSCCTNBC030_PT_R1,45,65.32385041,143.6290387,19.081,FUSCCTNBC030.percent_bamqc,52.31688743,239,FUSCCTNBC030.percent,4.6007,98.34171748,7439428,7564875,0.01,1.04,2403177,FUSCCTNBC030.percent,1592588,2304855,215201
FUSCCTNBC030_PT,FUSCCTNBC030,normal,FUSCCTNBC030_PT_R2_screen,73261,511,932,4,7,31,0,0,0,23944,1310,FUSCCTNBC030_PT_R2,45,67.84362326,143.6252275,19.081,FUSCCTNBC030.percent_bamqc,52.31688743,239,FUSCCTNBC030.percent,4.6007,98.34171748,7439428,7564875,0.01,1.04,2403177,FUSCCTNBC030.percent,1592588,2304855,215201
FUSCCTNBC030_TT,FUSCCTNBC030,tumor,FUSCCTNBC030_R1_screen,71037,242,513,2,0,0,0,0,0,27616,590,FUSCCTNBC030_R1,46,62.64533713,144.6551124,25.145934,FUSCCTNBC030_PT.percent_bamqc,52.86071864,235,FUSCCTNBC030_PT.percent,3.1645,98.18132475,6200888,6315751,0.02,1.03,1815009,FUSCCTNBC030_PT.percent,1117482,1844797,175081
FUSCCTNBC030_TT,FUSCCTNBC030,tumor,FUSCCTNBC030_R2_screen,70998,239,516,7,0,31,0,0,0,27569,640,FUSCCTNBC030_R2,47,65.36065555,144.6508535,25.145934,FUSCCTNBC030_PT.percent_bamqc,52.86071864,235,FUSCCTNBC030_PT.percent,3.1645,98.18132475,6200888,6315751,0.02,1.03,1815009,FUSCCTNBC030_PT.percent,1117482,1844797,175081
FUSCCTNBC031_TT,FUSCCTNBC031,tumor,FUSCCTNBC031_R1_screen,70726,345,138,15,6,0,0,0,0,28220,550,FUSCCTNBC031_R1,47,61.03985375,137.1364946,33.324286,FUSCCTNBC031.percent_bamqc,53.00151847,218,FUSCCTNBC031.percent,7.7314,98.62008781,10553950,10701623,0.01,1.05,3208641,FUSCCTNBC031.percent,2157340,2807005,387592
FUSCCTNBC031_TT,FUSCCTNBC031,tumor,FUSCCTNBC031_R2_screen,70944,345,140,22,2,0,0,0,0,27927,620,FUSCCTNBC031_R2,47,63.87265664,137.1353889,33.324286,FUSCCTNBC031.percent_bamqc,53.00151847,218,FUSCCTNBC031.percent,7.7314,98.62008781,10553950,10701623,0.01,1.05,3208641,FUSCCTNBC031.percent,2157340,2807005,387592
FUSCCTNBC032_PT,FUSCCTNBC032,normal,FUSCCTNBC032_PT_R1_screen,78530,201,1110,7,40,1,1,0,0,19780,330,FUSCCTNBC032_PT_R1,45,74.70306315,141.5477406,63.58446,FUSCCTNBC032.percent_bamqc,47.8123758,197,FUSCCTNBC032.percent,26.9511,96.98306675,15117349,15587617,0.01,1.04,6160940,FUSCCTNBC032.percent,4432881,6131492,654063
FUSCCTNBC032_PT,FUSCCTNBC032,normal,FUSCCTNBC032_PT_R2_screen,78627,212,1111,12,36,0,1,0,0,19681,320,FUSCCTNBC032_PT_R2,45,75.81666442,141.5491881,63.58446,FUSCCTNBC032.percent_bamqc,47.8123758,197,FUSCCTNBC032.percent,26.9511,96.98306675,15117349,15587617,0.01,1.04,6160940,FUSCCTNBC032.percent,4432881,6131492,654063
FUSCCTNBC032_TT,FUSCCTNBC032,tumor,FUSCCTNBC032_R1_screen,76293,76,420,12,21,0,0,0,0,22769,409,FUSCCTNBC032_R1,45,68.52501347,141.9321975,65.131202,FUSCCTNBC032_PT.percent_bamqc,47.70621813,192,FUSCCTNBC032_PT.percent,12.0643,97.0900566,14680202,15120191,0.01,1.05,6044000,FUSCCTNBC032_PT.percent,3709414,6933241,587552
FUSCCTNBC032_TT,FUSCCTNBC032,tumor,FUSCCTNBC032_R2_screen,76314,78,420,9,20,0,0,0,0,22750,409,FUSCCTNBC032_R2,45,69.91060852,141.9334674,65.131202,FUSCCTNBC032_PT.percent_bamqc,47.70621813,192,FUSCCTNBC032_PT.percent,12.0643,97.0900566,14680202,15120191,0.01,1.05,6044000,FUSCCTNBC032_PT.percent,3709414,6933241,587552
FUSCCTNBC033_TT,FUSCCTNBC033,tumor,FUSCCTNBC033_R1_screen,74104,467,104,12,0,0,0,0,0,24863,450,FUSCCTNBC033_R1,47,63.45555303,133.2504649,38.462122,FUSCCTNBC033.percent_bamqc,52.39940512,215,FUSCCTNBC033.percent,5.3788,99.10428808,11824864,11931738,0.01,0.99,3747228,FUSCCTNBC033.percent,2396125,3532874,397322
FUSCCTNBC033_TT,FUSCCTNBC033,tumor,FUSCCTNBC033_R2_screen,74129,439,104,14,0,0,0,0,0,24804,510,FUSCCTNBC033_R2,47,66.8888203,133.2547543,38.462122,FUSCCTNBC033.percent_bamqc,52.39940512,215,FUSCCTNBC033.percent,5.3788,99.10428808,11824864,11931738,0.01,0.99,3747228,FUSCCTNBC033.percent,2396125,3532874,397322
FUSCCTNBC034_TT,FUSCCTNBC034,tumor,FUSCCTNBC034_R1_screen,67972,790,157,22,58,0,0,1,0,30230,770,FUSCCTNBC034_R1,49,60.08716687,135.4083192,22.823722,FUSCCTNBC034.percent_bamqc,55.31670729,217,FUSCCTNBC034.percent,4.8901,98.88000733,8260949,8354519,0.01,1.03,2204151,FUSCCTNBC034.percent,1604676,1792953,188189
FUSCCTNBC034_TT,FUSCCTNBC034,tumor,FUSCCTNBC034_R2_screen,67985,785,152,21,52,0,0,0,0,30175,830,FUSCCTNBC034_R2,49,62.14644091,135.4057859,22.823722,FUSCCTNBC034.percent_bamqc,55.31670729,217,FUSCCTNBC034.percent,4.8901,98.88000733,8260949,8354519,0.01,1.03,2204151,FUSCCTNBC034.percent,1604676,1792953,188189
FUSCCTNBC036_PT,FUSCCTNBC036,normal,FUSCCTNBC036_PT_R1_screen,76870,219,616,5,22,0,0,0,0,21998,270,FUSCCTNBC036_PT_R1,45,73.97011336,140.2774714,50.187299,FUSCCTNBC036.percent_bamqc,49.88220463,192,FUSCCTNBC036.percent,14.8821,97.01545316,12856093,13251593,0.01,1.03,4713458,FUSCCTNBC036.percent,3207685,4724419,418445
FUSCCTNBC036_PT,FUSCCTNBC036,normal,FUSCCTNBC036_PT_R2_screen,76974,229,618,5,17,0,1,0,0,21836,320,FUSCCTNBC036_PT_R2,45,74.81374231,140.2799523,50.187299,FUSCCTNBC036.percent_bamqc,49.88220463,192,FUSCCTNBC036.percent,14.8821,97.01545316,12856093,13251593,0.01,1.03,4713458,FUSCCTNBC036.percent,3207685,4724419,418445
FUSCCTNBC036_TT,FUSCCTNBC036,tumor,FUSCCTNBC036_R1_screen,74019,177,698,5,49,0,0,0,0,24703,349,FUSCCTNBC036_R1,46,69.99950688,140.1049708,49.882691,FUSCCTNBC036_PT.percent_bamqc,49.2672108,190,FUSCCTNBC036_PT.percent,10.0526,97.75784517,12590402,12879173,0.01,1.06,4809092,FUSCCTNBC036_PT.percent,2975944,5214798,458952
FUSCCTNBC036_TT,FUSCCTNBC036,tumor,FUSCCTNBC036_R2_screen,74022,175,700,8,49,0,0,0,0,24637,409,FUSCCTNBC036_R2,46,70.54432114,140.107327,49.882691,FUSCCTNBC036_PT.percent_bamqc,49.2672108,190,FUSCCTNBC036_PT.percent,10.0526,97.75784517,12590402,12879173,0.01,1.06,4809092,FUSCCTNBC036_PT.percent,2975944,5214798,458952
FUSCCTNBC037_TT,FUSCCTNBC037,tumor,FUSCCTNBC037_R1_screen,68630,2368,58,18,3,0,0,0,0,28133,790,FUSCCTNBC037_R1,50,50.46550952,137.8346007,32.707327,FUSCCTNBC037.percent_bamqc,59.02173775,200,FUSCCTNBC037.percent,7.4679,98.9907383,11927694,12049303,0.01,1.09,3180758,FUSCCTNBC037.percent,2111578,2736659,361771
FUSCCTNBC037_TT,FUSCCTNBC037,tumor,FUSCCTNBC037_R2_screen,68757,2740,58,29,1,0,0,0,0,27485,930,FUSCCTNBC037_R2,50,56.43183926,137.8423151,32.707327,FUSCCTNBC037.percent_bamqc,59.02173775,200,FUSCCTNBC037.percent,7.4679,98.9907383,11927694,12049303,0.01,1.09,3180758,FUSCCTNBC037.percent,2111578,2736659,361771
FUSCCTNBC038_TT,FUSCCTNBC038,tumor,FUSCCTNBC038_R1_screen,60444,2087,63,45,0,0,0,0,0,36391,970,FUSCCTNBC038_R1,51,50.97886307,129.8008768,41.591856,FUSCCTNBC038.percent_bamqc,59.70035209,201,FUSCCTNBC038.percent,13.9267,99.11954966,19490558,19663687,0.01,1.02,4014623,FUSCCTNBC038.percent,2690252,2855976,346251
FUSCCTNBC038_TT,FUSCCTNBC038,tumor,FUSCCTNBC038_R2_screen,60349,2079,62,69,0,0,0,0,0,36391,1050,FUSCCTNBC038_R2,52,53.81775223,129.8013513,41.591856,FUSCCTNBC038.percent_bamqc,59.70035209,201,FUSCCTNBC038.percent,13.9267,99.11954966,19490558,19663687,0.01,1.02,4014623,FUSCCTNBC038.percent,2690252,2855976,346251
FUSCCTNBC039_TT,FUSCCTNBC039,tumor,FUSCCTNBC039_R1_screen,55708,3080,306,39,8,0,4,0,0,39295,1560,FUSCCTNBC039_R1,52,49.1992421,133.0080246,36.278651,FUSCCTNBC039.percent_bamqc,60.12601257,204,FUSCCTNBC039.percent,13.6373,99.11713973,19550947,19725092,0.01,1.04,3502793,FUSCCTNBC039.percent,1891500,2562881,350318
FUSCCTNBC039_TT,FUSCCTNBC039,tumor,FUSCCTNBC039_R2_screen,55698,2870,306,61,6,0,2,0,0,39397,1660,FUSCCTNBC039_R2,52,51.34203568,133.0118946,36.278651,FUSCCTNBC039.percent_bamqc,60.12601257,204,FUSCCTNBC039.percent,13.6373,99.11713973,19550947,19725092,0.01,1.04,3502793,FUSCCTNBC039.percent,1891500,2562881,350318
FUSCCTNBC040_TT,FUSCCTNBC040,tumor,FUSCCTNBC040_R1_screen,70321,321,268,8,2,0,0,0,0,28660,420,FUSCCTNBC040_R1,47,57.19988974,138.1040755,35.443995,FUSCCTNBC040.percent_bamqc,53.05184987,219,FUSCCTNBC040.percent,6.7876,99.19741983,11247184,11338182,0.01,1.02,3468399,FUSCCTNBC040.percent,2419488,2932363,358189
FUSCCTNBC040_TT,FUSCCTNBC040,tumor,FUSCCTNBC040_R2_screen,70252,309,269,13,2,0,0,0,0,28705,450,FUSCCTNBC040_R2,48,60.0362857,138.1030662,35.443995,FUSCCTNBC040.percent_bamqc,53.05184987,219,FUSCCTNBC040.percent,6.7876,99.19741983,11247184,11338182,0.01,1.02,3468399,FUSCCTNBC040.percent,2419488,2932363,358189
FUSCCTNBC041_PT,FUSCCTNBC041,normal,FUSCCTNBC041_PT_R1_screen,78310,234,469,15,59,0,0,0,0,20543,370,FUSCCTNBC041_PT_R1,45,76.16634295,141.8198962,47.741621,FUSCCTNBC041.percent_bamqc,50.88106073,194,FUSCCTNBC041.percent,30.8445,97.10345958,12404027,12774032,0,1.02,4710631,FUSCCTNBC041.percent,3756135,4089913,377215
FUSCCTNBC041_PT,FUSCCTNBC041,normal,FUSCCTNBC041_PT_R2_screen,78359,233,472,17,66,0,0,0,0,20463,390,FUSCCTNBC041_PT_R2,45,76.76639392,141.8222378,47.741621,FUSCCTNBC041.percent_bamqc,50.88106073,194,FUSCCTNBC041.percent,30.8445,97.10345958,12404027,12774032,0,1.02,4710631,FUSCCTNBC041.percent,3756135,4089913,377215
FUSCCTNBC041_TT,FUSCCTNBC041,tumor,FUSCCTNBC041_R1_screen,70570,179,608,9,85,0,0,0,0,28200,349,FUSCCTNBC041_R1,47,64.63167386,141.0072668,49.766041,FUSCCTNBC041_PT.percent_bamqc,47.80497316,191,FUSCCTNBC041_PT.percent,10.8105,97.32287049,10833580,11131587,0.01,1.08,4565023,FUSCCTNBC041_PT.percent,2725462,5211883,454516
FUSCCTNBC041_TT,FUSCCTNBC041,tumor,FUSCCTNBC041_R2_screen,70672,170,608,8,85,0,0,0,0,28057,400,FUSCCTNBC041_R2,47,65.64562338,141.0095904,49.766041,FUSCCTNBC041_PT.percent_bamqc,47.80497316,191,FUSCCTNBC041_PT.percent,10.8105,97.32287049,10833580,11131587,0.01,1.08,4565023,FUSCCTNBC041_PT.percent,2725462,5211883,454516
FUSCCTNBC042_PT,FUSCCTNBC042,normal,FUSCCTNBC042_PT_rep_R1_screen,48894,424,243,63,72,0,0,1,0,49353,950,FUSCCTNBC042_PT_rep_R1,50,45.56790981,147.5661448,31.061046,FUSCCTNBC042_PT_rep.percent_bamqc,56.86238938,227,FUSCCTNBC042_PT_rep.percent,15.128,99.42146546,19276130,19388298,0.01,1.05,3015049,FUSCCTNBC042_PT_rep.percent,1376955,2090973,356939
FUSCCTNBC042_PT,FUSCCTNBC042,normal,FUSCCTNBC042_PT_rep_R2_screen,48854,398,246,53,65,0,0,1,0,49373,1010,FUSCCTNBC042_PT_rep_R2,50,47.62324969,147.5579567,31.061046,FUSCCTNBC042_PT_rep.percent_bamqc,56.86238938,227,FUSCCTNBC042_PT_rep.percent,15.128,99.42146546,19276130,19388298,0.01,1.05,3015049,FUSCCTNBC042_PT_rep.percent,1376955,2090973,356939
FUSCCTNBC042_TT,FUSCCTNBC042,tumor,FUSCCTNBC042_rep_R1_screen,55359,282,118,44,7,0,1,0,0,43569,620,FUSCCTNBC042_rep_R1,49,50.59680257,147.1428301,40.485081,FUSCCTNBC042_rep.percent_bamqc,55.90040918,225,FUSCCTNBC042_rep.percent,14.1766,99.45831008,21629326,21747128,0.01,1.03,3934361,FUSCCTNBC042_rep.percent,2007289,3010833,444878
FUSCCTNBC042_TT,FUSCCTNBC042,tumor,FUSCCTNBC042_rep_R2_screen,55303,272,119,46,7,0,1,0,0,43632,620,FUSCCTNBC042_rep_R2,49,53.64132099,147.1352323,40.485081,FUSCCTNBC042_rep.percent_bamqc,55.90040918,225,FUSCCTNBC042_rep.percent,14.1766,99.45831008,21629326,21747128,0.01,1.03,3934361,FUSCCTNBC042_rep.percent,2007289,3010833,444878
FUSCCTNBC043_TT,FUSCCTNBC043,tumor,FUSCCTNBC043_R1_screen,72270,921,316,18,46,0,9,0,0,25680,740,FUSCCTNBC043_R1,46,49.96382911,140.4234001,33.420548,FUSCCTNBC043.percent_bamqc,53.34604829,211,FUSCCTNBC043.percent,4.6969,98.81873276,10380061,10504143,0.01,1.11,3261423,FUSCCTNBC043.percent,2278647,3134526,244924
FUSCCTNBC043_TT,FUSCCTNBC043,tumor,FUSCCTNBC043_R2_screen,72134,933,315,37,30,0,9,0,0,25452,1090,FUSCCTNBC043_R2,46,56.33796227,140.4280197,33.420548,FUSCCTNBC043.percent_bamqc,53.34604829,211,FUSCCTNBC043.percent,4.6969,98.81873276,10380061,10504143,0.01,1.11,3261423,FUSCCTNBC043.percent,2278647,3134526,244924
FUSCCTNBC044_PT,FUSCCTNBC044,normal,FUSCCTNBC044_PT_R1_screen,75134,856,1467,6,3,0,0,0,0,21974,560,FUSCCTNBC044_PT_R1,46,66.46944296,138.6443183,29.118239,FUSCCTNBC044.percent_bamqc,56.63800663,216,FUSCCTNBC044.percent,6.1406,98.89813027,11503697,11631865,0.01,1.05,3034657,FUSCCTNBC044.percent,2208570,2493216,197055
FUSCCTNBC044_PT,FUSCCTNBC044,normal,FUSCCTNBC044_PT_R2_screen,75168,845,1475,15,4,0,0,0,0,21674,819,FUSCCTNBC044_PT_R2,46,71.17383347,138.6463686,29.118239,FUSCCTNBC044.percent_bamqc,56.63800663,216,FUSCCTNBC044.percent,6.1406,98.89813027,11503697,11631865,0.01,1.05,3034657,FUSCCTNBC044.percent,2208570,2493216,197055
FUSCCTNBC044_TT,FUSCCTNBC044,tumor,FUSCCTNBC044_R1_screen,67692,1150,1111,8,0,0,0,0,0,29419,620,FUSCCTNBC044_R1,49,54.6451445,139.0484455,31.216434,FUSCCTNBC044_PT.percent_bamqc,53.14886857,218,FUSCCTNBC044_PT.percent,3.6473,98.14362964,8941554,9110682,0.02,1.01,2799933,FUSCCTNBC044_PT.percent,1680242,2941203,262636
FUSCCTNBC044_TT,FUSCCTNBC044,tumor,FUSCCTNBC044_R2_screen,67721,1110,1113,23,0,0,0,0,0,29094,939,FUSCCTNBC044_R2,49,58.70998807,139.0486159,31.216434,FUSCCTNBC044_PT.percent_bamqc,53.14886857,218,FUSCCTNBC044_PT.percent,3.6473,98.14362964,8941554,9110682,0.02,1.01,2799933,FUSCCTNBC044_PT.percent,1680242,2941203,262636
FUSCCTNBC045_PT,FUSCCTNBC045,normal,FUSCCTNBC045_PT_R1_screen,76170,215,498,6,29,0,0,0,0,22902,180,FUSCCTNBC045_PT_R1,46,67.60724999,139.7525031,56.755106,FUSCCTNBC045_PT.percent_bamqc,50.0016318,189,FUSCCTNBC045_PT.percent,10.1795,98.50792851,15159723,15389343,0.01,1.13,5485245,FUSCCTNBC045_PT.percent,3597578,5706842,475349
FUSCCTNBC045_PT,FUSCCTNBC045,normal,FUSCCTNBC045_PT_R2_screen,76097,240,499,11,30,1,0,0,0,22872,250,FUSCCTNBC045_PT_R2,46,68.13105233,139.7554238,56.755106,FUSCCTNBC045_PT.percent_bamqc,50.0016318,189,FUSCCTNBC045_PT.percent,10.1795,98.50792851,15159723,15389343,0.01,1.13,5485245,FUSCCTNBC045_PT.percent,3597578,5706842,475349
FUSCCTNBC045_TT,FUSCCTNBC045,tumor,FUSCCTNBC045_rep_R1_screen,57567,134,68,37,2,0,0,0,0,41732,460,FUSCCTNBC045_rep_R1,49,51.06142488,147.9793312,35.734741,FUSCCTNBC045_rep.percent_bamqc,54.97272178,233,FUSCCTNBC045_rep.percent,13.1302,99.49161031,18058563,18150840,0.01,1.01,3480956,FUSCCTNBC045_rep.percent,1935495,2755797,375173
FUSCCTNBC045_TT,FUSCCTNBC045,tumor,FUSCCTNBC045_rep_R2_screen,57280,135,68,41,3,0,0,0,0,41943,530,FUSCCTNBC045_rep_R2,49,54.88292369,147.9733312,35.734741,FUSCCTNBC045_rep.percent_bamqc,54.97272178,233,FUSCCTNBC045_rep.percent,13.1302,99.49161031,18058563,18150840,0.01,1.01,3480956,FUSCCTNBC045_rep.percent,1935495,2755797,375173
FUSCCTNBC046_TT,FUSCCTNBC046,tumor,FUSCCTNBC046_R1_screen,66318,540,97,19,1,0,0,0,0,32475,550,FUSCCTNBC046_R1,48,58.57771382,135.0397901,31.756394,FUSCCTNBC046.percent_bamqc,54.95480254,216,FUSCCTNBC046.percent,6.2359,99.34427123,11885944,11964398,0.01,1.03,3108727,FUSCCTNBC046.percent,1890575,2598183,301622
FUSCCTNBC046_TT,FUSCCTNBC046,tumor,FUSCCTNBC046_R2_screen,66168,530,97,22,1,0,0,0,0,32582,600,FUSCCTNBC046_R2,48,62.4534233,135.0436435,31.756394,FUSCCTNBC046.percent_bamqc,54.95480254,216,FUSCCTNBC046.percent,6.2359,99.34427123,11885944,11964398,0.01,1.03,3108727,FUSCCTNBC046.percent,1890575,2598183,301622
FUSCCTNBC047_TT,FUSCCTNBC047,tumor,FUSCCTNBC047_R1_screen,63198,1365,195,40,2,0,0,1,0,34109,1090,FUSCCTNBC047_R1,51,53.46606697,133.7568749,37.671508,FUSCCTNBC047.percent_bamqc,58.62919217,202,FUSCCTNBC047.percent,11.0596,99.12355864,16290602,16434642,0.01,1.02,3660457,FUSCCTNBC047.percent,2459801,2759723,299250
FUSCCTNBC047_TT,FUSCCTNBC047,tumor,FUSCCTNBC047_R2_screen,63157,1429,197,62,3,0,0,0,0,34013,1139,FUSCCTNBC047_R2,51,55.95905647,133.7563161,37.671508,FUSCCTNBC047.percent_bamqc,58.62919217,202,FUSCCTNBC047.percent,11.0596,99.12355864,16290602,16434642,0.01,1.02,3660457,FUSCCTNBC047.percent,2459801,2759723,299250
FUSCCTNBC048_PT,FUSCCTNBC048,normal,FUSCCTNBC048_PT_R1_screen,75999,383,845,7,3,0,0,0,0,22414,349,FUSCCTNBC048_PT_R1,45,67.11237888,140.9462868,31.37705,FUSCCTNBC048.percent_bamqc,56.47844477,222,FUSCCTNBC048.percent,13.1277,99.04003895,20167743,20363222,0.01,1.04,4086739,FUSCCTNBC048.percent,2431034,3051255,404230
FUSCCTNBC048_PT,FUSCCTNBC048,normal,FUSCCTNBC048_PT_R2_screen,76021,372,847,11,6,0,0,0,0,22334,409,FUSCCTNBC048_PT_R2,45,71.60147893,140.946258,31.37705,FUSCCTNBC048.percent_bamqc,56.47844477,222,FUSCCTNBC048.percent,13.1277,99.04003895,20167743,20363222,0.01,1.04,4086739,FUSCCTNBC048.percent,2431034,3051255,404230
FUSCCTNBC048_TT,FUSCCTNBC048,tumor,FUSCCTNBC048_R1_screen,57961,525,225,10,1,0,0,0,0,40628,650,FUSCCTNBC048_R1,50,46.77692329,140.7922653,42.445359,FUSCCTNBC048_PT.percent_bamqc,50.73681973,242,FUSCCTNBC048_PT.percent,3.9128,98.50668667,9255113,9395416,0.02,1.02,3021869,FUSCCTNBC048_PT.percent,1744972,3300125,283011
FUSCCTNBC048_TT,FUSCCTNBC048,tumor,FUSCCTNBC048_R2_screen,58255,506,225,22,1,0,0,0,0,40331,660,FUSCCTNBC048_R2,50,50.84620006,140.7916502,42.445359,FUSCCTNBC048_PT.percent_bamqc,50.73681973,242,FUSCCTNBC048_PT.percent,3.9128,98.50668667,9255113,9395416,0.02,1.02,3021869,FUSCCTNBC048_PT.percent,1744972,3300125,283011
FUSCCTNBC050_PT,FUSCCTNBC050,normal,FUSCCTNBC050_PT_R1_screen,75790,459,844,7,0,0,0,0,0,22570,330,FUSCCTNBC050_PT_R1,44,67.310893,142.1042863,28.7058,FUSCCTNBC050.percent_bamqc,52.25663199,238,FUSCCTNBC050.percent,4.796,98.80303893,10704671,10834354,0.02,1.03,3050811,FUSCCTNBC050.percent,1766887,3022064,322894
FUSCCTNBC050_PT,FUSCCTNBC050,normal,FUSCCTNBC050_PT_R2_screen,75890,425,852,10,0,0,0,0,0,22433,390,FUSCCTNBC050_PT_R2,44,72.06127661,142.1034909,28.7058,FUSCCTNBC050.percent_bamqc,52.25663199,238,FUSCCTNBC050.percent,4.796,98.80303893,10704671,10834354,0.02,1.03,3050811,FUSCCTNBC050.percent,1766887,3022064,322894
FUSCCTNBC050_TT,FUSCCTNBC050,tumor,FUSCCTNBC050_R1_screen,71342,529,544,12,13,0,0,0,0,27190,370,FUSCCTNBC050_R1,45,61.73399335,140.3715258,31.649041,FUSCCTNBC050_PT.percent_bamqc,50.65290437,259,FUSCCTNBC050_PT.percent,3.0165,98.63567443,8719583,8840192,0.03,0.98,2772581,FUSCCTNBC050_PT.percent,1699690,2942137,250772
FUSCCTNBC050_TT,FUSCCTNBC050,tumor,FUSCCTNBC050_R2_screen,71447,482,549,19,8,0,0,0,0,27026,469,FUSCCTNBC050_R2,46,66.43961674,140.3708984,31.649041,FUSCCTNBC050_PT.percent_bamqc,50.65290437,259,FUSCCTNBC050_PT.percent,3.0165,98.63567443,8719583,8840192,0.03,0.98,2772581,FUSCCTNBC050_PT.percent,1699690,2942137,250772
FUSCCTNBC052_TT,FUSCCTNBC052,tumor,FUSCCTNBC052_R1_screen,67528,341,165,22,0,0,0,0,0,31434,510,FUSCCTNBC052_R1,48,55.85558014,133.206212,31.771188,FUSCCTNBC052.percent_bamqc,54.18176631,221,FUSCCTNBC052.percent,5.97,99.08949379,10193252,10286915,0.01,1.02,3102407,FUSCCTNBC052.percent,2648959,2167007,188201
FUSCCTNBC052_TT,FUSCCTNBC052,tumor,FUSCCTNBC052_R2_screen,67407,370,166,21,0,0,0,0,0,31467,569,FUSCCTNBC052_R2,49,59.1883228,133.2088337,31.771188,FUSCCTNBC052.percent_bamqc,54.18176631,221,FUSCCTNBC052.percent,5.97,99.08949379,10193252,10286915,0.01,1.02,3102407,FUSCCTNBC052.percent,2648959,2167007,188201
FUSCCTNBC054_TT,FUSCCTNBC054,tumor,FUSCCTNBC054_R1_screen,78106,164,37,3,1,0,0,0,0,21499,190,FUSCCTNBC054_R1,45,54.87611178,139.9323749,29.571006,FUSCCTNBC054.percent_bamqc,48.87786825,212,FUSCCTNBC054.percent,3.1243,99.1258957,7469844,7535714,0.02,1.08,2897151,FUSCCTNBC054.percent,1986247,2919817,296561
FUSCCTNBC054_TT,FUSCCTNBC054,tumor,FUSCCTNBC054_R2_screen,77882,221,37,5,1,0,0,0,0,21615,239,FUSCCTNBC054_R2,45,62.4288031,139.9369596,29.571006,FUSCCTNBC054.percent_bamqc,48.87786825,212,FUSCCTNBC054.percent,3.1243,99.1258957,7469844,7535714,0.02,1.08,2897151,FUSCCTNBC054.percent,1986247,2919817,296561
FUSCCTNBC055_TT,FUSCCTNBC055,tumor,FUSCCTNBC055_R1_screen,52955,7059,122,122,10,0,0,0,0,37832,1900,FUSCCTNBC055_R1,59,35.8680431,136.7356244,37.459341,FUSCCTNBC055.percent_bamqc,69.8420907,194,FUSCCTNBC055.percent,23.713,99.12759071,19992904,20168859,0.01,1.06,3615855,FUSCCTNBC055.percent,2132300,2355466,405204
FUSCCTNBC055_TT,FUSCCTNBC055,tumor,FUSCCTNBC055_R2_screen,52819,8733,121,137,8,0,0,0,0,35942,2240,FUSCCTNBC055_R2,59,39.31854184,136.7473025,37.459341,FUSCCTNBC055.percent_bamqc,69.8420907,194,FUSCCTNBC055.percent,23.713,99.12759071,19992904,20168859,0.01,1.06,3615855,FUSCCTNBC055.percent,2132300,2355466,405204
FUSCCTNBC056_TT,FUSCCTNBC056,tumor,FUSCCTNBC056_R1_screen,61778,1031,213,28,4,0,0,0,0,36426,520,FUSCCTNBC056_R1,50,50.41879884,133.9776184,39.854972,FUSCCTNBC056.percent_bamqc,56.77728373,208,FUSCCTNBC056.percent,10.7054,99.38277508,17386292,17494271,0.01,1.06,3901813,FUSCCTNBC056.percent,2701690,2836892,286453
FUSCCTNBC056_TT,FUSCCTNBC056,tumor,FUSCCTNBC056_R2_screen,61507,991,211,33,7,0,0,0,0,36641,610,FUSCCTNBC056_R2,50,54.00678571,133.9789901,39.854972,FUSCCTNBC056.percent_bamqc,56.77728373,208,FUSCCTNBC056.percent,10.7054,99.38277508,17386292,17494271,0.01,1.06,3901813,FUSCCTNBC056.percent,2701690,2836892,286453
FUSCCTNBC057_PT,FUSCCTNBC057,normal,FUSCCTNBC057_PT_R1_screen,74271,714,823,10,2,0,0,0,0,23740,440,FUSCCTNBC057_PT_R1,45,66.12116135,139.7778375,26.902141,FUSCCTNBC057.percent_bamqc,52.80058502,244,FUSCCTNBC057.percent,5.6627,98.39520502,9750831,9909864,0.02,0.99,2797744,FUSCCTNBC057.percent,1753901,2657352,237145
FUSCCTNBC057_PT,FUSCCTNBC057,normal,FUSCCTNBC057_PT_R2_screen,74531,681,827,14,2,0,0,0,0,23435,510,FUSCCTNBC057_PT_R2,45,69.78668736,139.7761895,26.902141,FUSCCTNBC057.percent_bamqc,52.80058502,244,FUSCCTNBC057.percent,5.6627,98.39520502,9750831,9909864,0.02,0.99,2797744,FUSCCTNBC057.percent,1753901,2657352,237145
